Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2022.03.14 08:30:01;Buy;0.06;AUDCAD;0.92592;2022.03.17 02:57:52;0.92721;;-1.02;6.11
2022.03.11 18:30:00;Buy;0.02;AUDCAD;0.92936;2022.03.17 02:57:52;0.92721;;-0.42;-3.39
2022.03.14 09:00:00;Buy;0.06;AUDCAD;0.92535;2022.03.17 02:40:48;0.9267;;-1.02;6.39
2022.03.11 18:30:00;Buy;0.02;AUDCAD;0.92944;2022.03.17 02:40:48;0.9267;;-0.42;-4.32
2022.03.14 19:15:00;Buy;0.02;AUDCAD;0.9223;2022.03.16 21:15:00;0.92412;;-0.14;2.86
2022.03.14 13:00:01;Buy;0.02;AUDCAD;0.92401;2022.03.16 21:15:00;0.92412;;-0.14;0.17
2022.03.14 19:00:01;Buy;0.02;AUDCAD;0.92265;2022.03.16 18:00:00;0.92384;;-0.14;1.87
2022.03.14 09:00:00;Buy;0.02;AUDCAD;0.92528;2022.03.16 16:00:02;0.92226;;-0.14;-4.76
2022.03.15 19:00:03;Buy;0.06;AUDCAD;0.9189;2022.03.16 16:00:01;0.92226;;-0.2;15.88
2022.03.15 19:00:01;Buy;0.15;AUDCAD;0.91881;2022.03.16 15:45:02;0.92178;;-0.51;35.08
2022.03.14 08:15:11;Buy;0.06;AUDCAD;0.92601;2022.03.16 15:45:02;0.92178;;-0.4;-19.99
2022.03.11 18:30:01;Buy;0.02;AUDCAD;0.92938;2022.03.16 15:45:02;0.92178;;-0.21;-11.97
2022.03.15 19:00:00;Buy;0.02;AUDNZD;1.06331;2022.03.16 03:30:01;1.06578;;-0.04;3.33
2022.03.15 19:00:00;Buy;0.02;AUDNZD;1.06329;2022.03.16 02:45:04;1.06527;;-0.04;2.67
2022.03.15 19:45:02;Buy;0.02;AUDNZD;1.06318;2022.03.16 02:30:01;1.06473;;-0.04;2.09
2022.03.15 22:45:00;Buy;0.02;AUDNZD;1.06284;2022.03.16 02:30:00;1.06473;;-0.04;2.55
2022.03.15 21:00:00;Buy;0.02;AUDNZD;1.06302;2022.03.16 02:28:57;1.06474;;-0.04;2.32
2022.03.14 13:00:00;Buy;0.02;AUDCAD;0.92396;2022.03.15 16:15:01;0.92589;;-0.07;3.01
2022.03.11 20:45:03;Buy;0.02;AUDCAD;0.92844;2022.03.15 14:45:01;0.92538;;-0.14;-4.77
2022.03.14 13:00:01;Buy;0.06;AUDCAD;0.92398;2022.03.15 14:45:00;0.92538;;-0.2;6.55
2022.03.14 13:00:00;Buy;0.06;AUDCAD;0.92397;2022.03.15 14:31:01;0.92557;;-0.2;7.48
2022.03.11 20:30:02;Buy;0.02;AUDCAD;0.92922;2022.03.15 14:31:01;0.92557;;-0.14;-5.6899999999999995
2022.03.15 03:00:00;Buy;0.02;NZDCAD;0.86455;2022.03.15 14:30:01;0.86923;;;7.29
2022.03.11 22:00:01;Buy;0.02;NZDCAD;0.86577;2022.03.15 14:15:00;0.86855;;-0.04;4.33
2022.03.11 21:45:02;Buy;0.02;NZDCAD;0.86641;2022.03.15 13:45:01;0.86828;;-0.04;2.91
2022.03.11 21:45:01;Buy;0.02;NZDCAD;0.8664;2022.03.15 10:30:01;0.86777;;-0.04;2.13
2022.03.11 21:45:00;Buy;0.02;NZDCAD;0.86638;2022.03.15 10:30:00;0.86768;;-0.04;2.02
2022.03.11 22:00:02;Buy;0.02;NZDCAD;0.86584;2022.03.15 10:00:02;0.86677;;-0.04;1.45
2022.03.11 21:45:00;Buy;0.02;NZDCAD;0.8664;2022.03.15 10:00:01;0.86683;;-0.04;0.67
2022.03.11 22:00:00;Buy;0.02;NZDCAD;0.86574;2022.03.15 09:30:03;0.86633;;-0.04;0.92
2022.03.11 22:00:00;Buy;0.02;NZDCAD;0.86571;2022.03.15 09:14:32;0.86596;;-0.04;0.39
2022.03.11 15:45:01;Buy;0.01;GBPCAD;1.66646;2022.03.14 14:45:04;1.66682;;-0.03;0.28
2022.03.11 15:45:00;Buy;0.01;GBPCAD;1.66646;2022.03.14 14:45:04;1.66682;;-0.03;0.28
2022.03.11 10:00:00;Buy;0.03;GBPCAD;1.66996;2022.03.14 10:00:01;1.66527;;-0.09;-11.01
2022.03.10 19:00:00;Buy;0.01;GBPCAD;1.67432;2022.03.14 10:00:01;1.6652200000000001;;-0.06;-7.12
2022.03.11 20:45:03;Buy;0.08;GBPCAD;1.6576499999999998;2022.03.14 10:00:00;1.6652900000000002;;-0.24;47.85
2022.03.10 15:00:00;Sell;0.02;EURGBP;0.8422;2022.03.11 17:04:56;0.83865;;-0.03;9.29
2022.03.10 21:00:00;Buy;0.03;GBPCAD;1.67228;2022.03.11 13:27:11;1.6740599999999999;;-0.09;4.18
2022.03.10 18:45:01;Buy;0.01;GBPCAD;1.67631;2022.03.11 13:27:11;1.6740599999999999;;-0.03;-1.76
2022.03.10 15:00:00;Sell;0.02;EURGBP;0.84221;2022.03.11 12:00:01;0.83896;;-0.03;8.5
2022.03.09 16:30:00;Sell;0.02;EURUSD;1.10464;2022.03.10 10:11:53;1.10431;;-0.05;0.66
2022.03.08 09:10:50;Buy;0.02;EURCAD;1.3928099999999999;2022.03.08 09:31:00;1.39362;;;1.26
2022.03.08 09:10:51;Buy;0.02;EURCAD;1.3928099999999999;2022.03.08 09:30:51;1.39345;;;1
2022.03.08 09:10:50;Buy;0.02;EURCAD;1.3927800000000001;2022.03.08 09:30:50;1.39344;;;1.03
2022.02.23 03:15:04;Sell;0.05;NZDCAD;0.86207;2022.02.24 06:28:49;0.85839;;-0.24;14.4
2022.02.22 21:30:00;Sell;0.05;NZDCAD;0.86057;2022.02.24 06:28:47;0.85837;;-0.32;8.61
2022.02.23 03:15:04;Sell;0.05;NZDCAD;0.86214;2022.02.24 05:45:00;0.85832;;-0.24;14.96
2022.02.23 03:15:05;Sell;0.05;NZDCAD;0.8621;2022.02.24 05:30:00;0.85846;;-0.24;14.26
2022.02.23 03:15:04;Sell;0.31;NZDCAD;0.86213;2022.02.24 04:14:03;0.85957;;-1.47;62.29
2022.02.22 14:00:00;Sell;0.12;NZDCAD;0.85866;2022.02.24 04:14:03;0.85957;;-0.76;-8.57
2022.02.18 15:15:00;Sell;0.05;NZDCAD;0.85336;2022.02.24 04:14:03;0.85957;;-0.48;-24.37
2022.02.23 03:15:02;Sell;0.31;NZDCAD;0.86221;2022.02.24 04:12:56;0.85981;;-1.47;58.38
2022.02.22 13:15:00;Sell;0.12;NZDCAD;0.85794;2022.02.24 04:12:56;0.85981;;-0.76;-17.61
2022.02.18 15:15:00;Sell;0.05;NZDCAD;0.85336;2022.02.24 04:12:56;0.85981;;-0.48;-25.31
2022.02.18 15:45:04;Sell;0.05;NZDCAD;0.85347;2022.02.22 01:24:12;0.85305;;-0.16;1.65
2022.02.18 15:45:03;Sell;0.05;NZDCAD;0.8535;2022.02.22 01:24:09;0.85311;;-0.16;1.53
2022.02.21 10:15:00;Sell;0.01;GBPCAD;1.7357200000000002;2022.02.22 00:16:09;1.73546;;-0.02;0.2
2022.02.21 10:15:00;Sell;0.01;GBPCAD;1.7357200000000002;2022.02.22 00:16:08;1.73546;;-0.02;0.2
2022.02.21 13:00:01;Sell;0.05;NZDCAD;0.85684;2022.02.22 00:05:01;0.85517;;-0.08;6.55
2022.02.11 21:00:00;Buy;0.01;EURGBP;0.83653;2022.02.15 12:00:01;0.83718;;-0.14;0.88
2022.02.11 21:00:01;Buy;0.01;EURGBP;0.83654;2022.02.15 11:15:04;0.8369;;-0.14;0.49
2022.02.11 20:45:00;Buy;0.01;EURGBP;0.83668;2022.02.15 11:15:03;0.8369;;-0.14;0.3
2022.02.14 17:15:01;Buy;0.01;EURGBP;0.8358;2022.02.15 09:00:00;0.83659;;-0.07;1.07
2022.02.10 17:45:00;Sell;0.05;AUDCAD;0.91495;2022.02.11 06:00:04;0.90943;;-0.11;21.68
2022.02.09 17:30:00;Sell;0.05;AUDCAD;0.91238;2022.02.10 15:34:12;0.90886;;-0.34;13.84
2022.02.09 17:30:01;Sell;0.05;AUDCAD;0.91236;2022.02.10 15:33:26;0.90937;;-0.34;11.77
2022.02.09 17:30:00;Sell;0.05;AUDCAD;0.91236;2022.02.10 15:32:54;0.90962;;-0.34;10.78
2022.02.09 16:30:00;Sell;0.05;AUDCAD;0.91164;2022.02.10 15:31:04;0.90981;;-0.34;7.21
2022.02.09 16:30:00;Sell;0.05;AUDCAD;0.91164;2022.02.10 04:15:05;0.90866;;-0.34;11.75
2022.02.09 16:45:02;Sell;0.05;AUDCAD;0.91175;2022.02.10 04:00:00;0.90914;;-0.34;10.29
2022.02.09 12:45:00;Sell;0.05;AUDCAD;0.91016;2022.02.10 03:15:04;0.90943;;-0.34;2.88
2022.02.09 16:45:01;Sell;0.12;AUDCAD;0.91174;2022.02.10 00:05:01;0.91037;;-0.82;12.98
2022.02.09 03:45:11;Sell;0.05;AUDCAD;0.90862;2022.02.10 00:05:01;0.91037;;-0.34;-6.91
2022.02.04 16:15:01;Sell;0.01;EURGBP;0.84685;2022.02.09 09:57:38;0.84189;;-0.03;6.72
2022.02.04 10:00:01;Sell;0.01;EURGBP;0.84421;2022.02.09 09:15:01;0.84258;;-0.03;2.21
2022.02.04 08:30:02;Sell;0.01;EURGBP;0.84343;2022.02.08 11:15:00;0.84191;;-0.02;2.06
2022.02.07 20:30:04;Buy;0.01;GBPCAD;1.71426;2022.02.08 11:00:00;1.71696;;-0.03;2.13
2022.02.04 08:30:03;Sell;0.01;EURGBP;0.84343;2022.02.08 10:45:06;0.84265;;-0.02;1.06
2022.02.04 16:15:01;Sell;0.01;EURCAD;1.46277;2022.02.08 10:30:02;1.44604;;-0.02;13.19
2022.02.04 06:45:18;Sell;0.01;EURGBP;0.84271;2022.02.08 10:18:40;0.84246;;-0.02;0.34
2022.02.04 11:00:01;Sell;0.01;EURGBP;0.84425;2022.02.08 10:00:00;0.84306;;-0.02;1.6099999999999999
2022.02.04 08:30:02;Sell;0.01;EURGBP;0.84343;2022.02.08 09:45:02;0.84328;;-0.02;0.2
2022.02.04 11:00:02;Sell;0.01;EURGBP;0.84424;2022.02.08 09:45:01;0.84328;;-0.02;1.3
2022.02.04 08:30:01;Sell;0.01;EURGBP;0.84343;2022.02.08 09:45:01;0.84328;;-0.02;0.2
2022.02.04 08:30:01;Sell;0.01;EURGBP;0.84343;2022.02.08 09:45:01;0.84328;;-0.02;0.2
2022.02.04 11:00:02;Sell;0.01;EURGBP;0.84424;2022.02.08 09:15:01;0.84394;;-0.02;0.41
2022.02.04 14:00:00;Sell;0.01;EURCAD;1.46098;2022.02.08 09:15:00;1.4474;;-0.02;10.7
2022.02.04 16:15:00;Sell;0.01;EURCAD;1.46278;2022.02.08 08:15:00;1.44894;;-0.02;10.91
2022.02.04 12:15:00;Sell;0.01;EURCAD;1.45856;2022.02.07 20:15:03;1.44806;;-0.01;8.28
2022.02.04 10:00:00;Sell;0.01;EURCAD;1.45613;2022.02.07 19:30:01;1.44985;;-0.01;4.95
2022.02.07 15:00:00;Sell;0.04;EURGBP;0.84733;2022.02.07 18:20:05;0.84488;;;13.26
2022.02.07 15:00:00;Sell;0.04;EURGBP;0.84733;2022.02.07 18:20:05;0.84485;;;13.42
2022.02.04 05:45:08;Sell;0.01;EURGBP;0.84233;2022.02.07 18:20:05;0.84485;;-0.01;-3.41
2022.02.04 05:30:01;Sell;0.01;EURGBP;0.84229;2022.02.07 18:20:05;0.84488;;-0.01;-3.5
2022.02.04 04:45:03;Sell;0.01;EURCAD;1.4521899999999999;2022.02.07 18:15:00;1.4503599999999999;;-0.01;1.44
2022.02.04 12:00:00;Sell;0.04;EURCAD;1.45712;2022.02.07 16:53:51;1.45179;;-0.03;16.79
2022.02.03 18:30:00;Sell;0.01;EURCAD;1.4492;2022.02.07 16:53:51;1.45179;;-0.02;-2.04
2022.02.04 08:30:00;Sell;0.04;EURCAD;1.45391;2022.02.07 16:53:50;1.45183;;-0.03;6.55
2022.02.03 18:00:00;Sell;0.01;EURCAD;1.44771;2022.02.07 16:53:50;1.45183;;-0.02;-3.24
2022.02.04 05:30:01;Sell;0.01;EURCAD;1.45258;2022.02.07 16:51:05;1.4521600000000001;;-0.01;0.33
2022.02.04 16:15:00;Sell;0.01;EURCAD;1.46277;2022.02.07 16:15:01;1.4533;;-0.01;7.45
2022.02.04 12:00:00;Sell;0.01;EURCAD;1.4570699999999999;2022.02.07 09:00:00;1.45456;;-0.01;1.97
2022.02.04 10:00:01;Sell;0.01;EURCAD;1.45596;2022.02.07 08:00:02;1.4554;;-0.01;0.44
2022.02.04 10:00:00;Sell;0.01;EURCAD;1.45613;2022.02.07 08:00:02;1.4554;;-0.01;0.57
2022.02.04 05:30:00;Sell;0.01;EURUSD;1.1468099999999999;2022.02.04 15:41:24;1.14268;;;4.13
2022.02.04 05:30:00;Sell;0.01;EURUSD;1.1468;2022.02.04 15:40:56;1.14304;;;3.76
2022.02.04 05:00:00;Sell;0.01;EURUSD;1.14624;2022.02.04 15:30:20;1.14418;;;2.06
2022.02.03 14:15:02;Sell;0.01;GBPCAD;1.73014;2022.02.04 15:30:02;1.7237;;-0.02;5.06
2022.02.03 14:15:01;Sell;0.01;GBPCAD;1.73014;2022.02.04 12:08:48;1.72326;;-0.02;5.41
2022.02.03 14:15:01;Sell;0.01;GBPCAD;1.73014;2022.02.04 07:00:04;1.7233100000000001;;-0.02;5.39
2022.02.03 14:15:00;Sell;0.01;GBPCAD;1.73018;2022.02.03 16:11:51;1.72161;;;6.76
2022.01.27 17:45:00;Buy;0.01;EURUSD;1.11356;2022.01.31 17:30:00;1.12057;;-0.14;7.01
2022.01.27 13:45:00;Buy;0.01;EURUSD;1.11593;2022.01.31 16:15:00;1.11959;;-0.14;3.66
2022.01.31 06:44:39;Buy;0.08;AUDCAD;0.89272;2022.01.31 10:42:21;0.897;;;26.91
2022.01.27 04:54:50;Buy;0.03;AUDCAD;0.89953;2022.01.31 10:42:21;0.897;;-0.2;-5.96
2022.01.14 11:33:23;Buy;0.01;AUDCAD;0.90816;2022.01.31 10:42:21;0.897;;-0.47;-8.77
2022.01.28 12:45:01;Buy;0.05;AUDCAD;0.89263;2022.01.31 08:45:13;0.8954;;-0.17;10.88
2022.01.28 12:45:03;Buy;0.05;AUDCAD;0.89265;2022.01.31 08:30:07;0.8947;;-0.17;8.05
2022.01.28 12:45:02;Buy;0.05;AUDCAD;0.89263;2022.01.31 08:30:06;0.8947;;-0.17;8.13
2022.01.28 10:15:00;Buy;0.05;AUDCAD;0.89438;2022.01.31 08:30:06;0.8947;;-0.17;1.26
2022.01.28 12:30:01;Buy;0.05;AUDCAD;0.89414;2022.01.28 17:54:35;0.89462;;;1.88
2022.01.28 12:30:00;Buy;0.05;AUDCAD;0.89418;2022.01.28 17:54:30;0.89444;;;1.02
2022.01.27 17:45:00;Buy;0.01;EURUSD;1.11356;2022.01.28 15:40:49;1.11597;;-0.07;2.41
2022.01.24 18:45:02;Sell;0.02;USDCAD;1.26943;2022.01.25 13:15:00;1.26305;;-0.03;10.1
2022.01.24 17:15:01;Sell;0.01;EURGBP;0.83975;2022.01.25 10:00:01;0.83839;;-0.01;1.83
2022.01.24 17:15:01;Sell;0.01;EURGBP;0.83974;2022.01.25 09:59:41;0.83845;;-0.01;1.74
2022.01.24 17:15:01;Sell;0.01;EURGBP;0.83974;2022.01.25 09:00:01;0.83872;;-0.01;1.38
2022.01.24 17:15:00;Sell;0.02;USDCAD;1.26641;2022.01.25 09:00:00;1.26359;;-0.03;4.46
2022.01.20 06:45:05;Sell;0.04;AUDNZD;1.06922;2022.01.24 07:45:05;1.0675;;-0.08;4.62
2022.01.20 07:15:01;Sell;0.04;AUDNZD;1.07001;2022.01.24 07:45:04;1.0675;;-0.08;6.74
2022.01.20 04:45:05;Sell;0.04;AUDNZD;1.06864;2022.01.24 07:30:04;1.06834;;-0.08;0.81
2022.01.20 04:15:02;Sell;0.04;AUDNZD;1.06844;2022.01.24 07:30:03;1.06833;;-0.08;0.3
2022.01.20 04:15:00;Sell;0.04;AUDNZD;1.06865;2022.01.24 04:45:03;1.06857;;-0.08;0.22
2022.01.20 04:15:02;Sell;0.04;AUDNZD;1.0686;2022.01.24 04:21:25;1.06819;;-0.08;1.1
2022.01.20 03:45:04;Sell;0.04;AUDNZD;1.06833;2022.01.21 22:30:01;1.06913;;-0.04;-2.15
2022.01.21 11:30:02;Sell;0.11;AUDNZD;1.07077;2022.01.21 22:30:00;1.06909;;;12.4
2022.01.20 05:30:01;Sell;0.11;AUDNZD;1.06895;2022.01.21 06:45:03;1.06807;;-0.11;6.52
2022.01.20 03:00:02;Sell;0.04;AUDNZD;1.06699;2022.01.21 06:45:03;1.06807;;-0.04;-2.91
2022.01.19 04:15:10;Buy;0.01;GBPCAD;1.6990699999999999;2022.01.19 16:45:03;1.70336;;;3.44
2022.01.19 11:30:03;Buy;0.01;GBPCAD;1.6985000000000001;2022.01.19 16:25:38;1.70394;;;4.35
2022.01.19 11:30:03;Buy;0.01;GBPCAD;1.6985000000000001;2022.01.19 16:14:51;1.7025000000000001;;;3.2
2022.01.19 04:15:09;Buy;0.01;GBPCAD;1.69908;2022.01.19 16:14:43;1.7023700000000002;;;2.63
2022.01.18 06:00:02;Buy;0.05;NZDCAD;0.84859;2022.01.19 08:14:26;0.84884;;-0.06;1
2022.01.18 13:00:15;Buy;0.01;GBPCAD;1.70389;2022.01.18 20:30:00;1.7050800000000002;;;0.95
2022.01.14 20:15:02;Buy;0.04;AUDCAD;0.90462;2022.01.18 18:45:04;0.90071;;-0.28;-12.47
2022.01.18 14:00:00;Buy;0.28;AUDCAD;0.89854;2022.01.18 18:45:03;0.90073;;;48.9
2022.01.18 05:30:02;Buy;0.11;AUDCAD;0.90156;2022.01.18 18:45:03;0.90073;;;-7.28
2022.01.14 11:33:35;Sell;0.01;EURUSD;1.14628;2022.01.18 15:13:43;1.1372;;-0.02;9.08
2022.01.07 03:10:09;Sell;0.01;EURUSD;1.12964;2022.01.18 15:13:43;1.1372;;-0.08;-7.5600000000000005
2022.01.13 12:15:01;Sell;0.01;EURUSD;1.1475;2022.01.13 17:29:22;1.1458;;;1.7
2022.01.03 15:01:45;Buy;0.01;AUDCAD;0.91897;2022.01.03 15:22:08;0.9195;;;0.42
2021.12.30 13:05:06;Sell;0.01;AUDNZD;1.06273;2021.12.30 14:37:45;1.06149;;;0.85
2021.12.23 15:15:01;Sell;0.01;GBPCAD;1.72267;2021.12.24 08:00:00;1.71826;;-0.02;3.44
2021.12.23 13:30:01;Buy;0.01;EURGBP;0.84358;2021.12.24 06:30:08;0.84505;;-0.07;1.97
2021.12.23 07:42:27;Sell;0.01;NZDCAD;0.87433;2021.12.23 15:04:48;0.87323;;;0.86
2021.12.15 23:15:04;Sell;0.02;AUDCAD;0.92089;2021.12.16 17:40:56;0.91972;;-0.14;1.83
2021.12.15 16:00:00;Sell;0.02;AUDCAD;0.92027;2021.12.16 09:45:05;0.91836;;-0.14;2.98
2021.12.15 10:30:01;Sell;0.01;GBPCAD;1.70574;2021.12.16 00:05:11;1.70248;;-0.06;2.54
2021.12.14 13:15:03;Sell;0.03;GBPCAD;1.69736;2021.12.15 21:45:01;1.70182;;-0.06;-10.38
2021.12.13 14:00:00;Sell;0.01;GBPCAD;1.69038;2021.12.15 21:45:01;1.70179;;-0.04;-8.86
2021.12.15 10:30:01;Sell;0.08;GBPCAD;1.70568;2021.12.15 21:45:00;1.7017799999999998;;;24.22
2021.12.15 17:15:02;Sell;0.02;USDCAD;1.29087;2021.12.15 21:40:45;1.28831;;;3.9699999999999998
2021.12.15 14:15:01;Sell;0.02;AUDCAD;0.91847;2021.12.15 21:26:58;0.91811;;;0.56
2021.12.14 01:45:28;Sell;0.14;AUDCAD;0.91336;2021.12.14 05:37:05;0.91002;;;36.46
2021.12.08 22:00:04;Sell;0.11;AUDCAD;0.90837;2021.12.14 05:37:05;0.91002;;-1.51;-14.15
2021.12.08 18:00:02;Sell;0.04;AUDCAD;0.90627;2021.12.14 05:37:05;0.91002;;-0.55;-11.7
2021.12.14 01:45:28;Sell;0.06;AUDCAD;0.91336;2021.12.14 04:57:17;0.91052;;;13.29
2021.12.08 22:00:04;Sell;0.04;AUDCAD;0.90837;2021.12.14 04:57:17;0.91052;;-0.55;-6.71
2021.12.14 01:45:29;Sell;0.06;AUDCAD;0.91336;2021.12.14 04:55:19;0.91086;;;11.7
2021.12.08 22:00:06;Sell;0.04;AUDCAD;0.90828;2021.12.14 04:55:19;0.91086;;-0.55;-8.05
2021.12.14 01:45:28;Sell;0.06;AUDCAD;0.91336;2021.12.14 04:54:56;0.911;;;11.04
2021.12.08 22:00:03;Sell;0.04;AUDCAD;0.90836;2021.12.14 04:54:56;0.911;;-0.55;-8.24
2021.12.08 15:45:00;Sell;0.01;EURGBP;0.85679;2021.12.09 16:30:01;0.85668;;-0.04;0.15
2021.12.08 23:45:02;Sell;0.04;EURGBP;0.85918;2021.12.09 16:30:00;0.85673;;-0.16;12.94
2021.12.08 17:15:04;Sell;0.01;EURGBP;0.85761;2021.12.09 14:58:41;0.85733;;-0.04;0.37
2021.12.08 22:00:02;Sell;0.04;AUDCAD;0.90836;2021.12.09 13:30:02;0.90634;;-0.28;6.37
2021.12.06 20:30:05;Buy;0.12;NZDCAD;0.86155;2021.12.09 06:44:07;0.86288;;-0.74;12.6
2021.12.03 16:30:16;Buy;0.05;NZDCAD;0.86438;2021.12.09 06:44:07;0.86288;;-0.36;-5.92
2021.12.06 20:30:12;Buy;0.12;NZDCAD;0.8616;2021.12.09 06:43:14;0.8628;;-0.74;11.37
2021.12.03 16:30:17;Buy;0.05;NZDCAD;0.86434;2021.12.09 06:43:14;0.8628;;-0.36;-6.08
2021.12.03 16:30:06;Buy;0.05;NZDCAD;0.86433;2021.12.08 22:00:10;0.86241;;-0.18;-7.58
2021.12.06 20:30:02;Buy;0.12;NZDCAD;0.86154;2021.12.08 22:00:07;0.86248;;-0.3;8.91
2021.12.06 18:15:01;Buy;0.05;NZDCAD;0.86237;2021.12.08 21:59:37;0.86269;;-0.12;1.26
2021.12.06 20:30:00;Buy;0.12;NZDCAD;0.86152;2021.12.08 21:59:20;0.86256;;-0.3;9.86
2021.12.03 16:30:01;Buy;0.05;NZDCAD;0.86418;2021.12.08 21:59:20;0.86256;;-0.18;-6.4
2021.12.06 20:30:18;Buy;0.05;NZDCAD;0.86154;2021.12.08 18:01:54;0.86202;;-0.12;1.8900000000000001
2021.12.06 20:30:01;Buy;0.05;NZDCAD;0.86152;2021.12.08 18:01:41;0.8619;;-0.12;1.5
2021.12.06 21:30:03;Buy;0.05;NZDCAD;0.86099;2021.12.08 17:58:56;0.8616;;-0.12;2.41
2021.12.06 21:30:03;Buy;0.05;NZDCAD;0.86099;2021.12.08 17:55:31;0.86147;;-0.12;1.9
2021.12.03 17:00:03;Buy;0.04;AUDCAD;0.89913;2021.12.08 16:15:14;0.9023;;-0.42;10.04
2021.12.03 17:00:14;Buy;0.04;AUDCAD;0.8991;2021.12.08 05:15:05;0.90243;;-0.42;10.54
2021.12.03 16:30:20;Buy;0.04;AUDCAD;0.89928;2021.12.08 05:00:13;0.90227;;-0.42;9.46
2021.12.03 16:15:06;Buy;0.04;AUDCAD;0.90005;2021.12.08 04:30:01;0.90137;;-0.42;4.18
2021.12.03 16:30:19;Buy;0.04;AUDCAD;0.89934;2021.12.07 09:00:02;0.90243;;-0.28;9.71
2021.12.03 16:30:20;Buy;0.04;AUDCAD;0.89926;2021.12.07 08:30:20;0.90185;;-0.28;8.14
2021.12.03 16:15:01;Buy;0.04;AUDCAD;0.89982;2021.12.07 07:30:00;0.90114;;-0.28;4.15
2021.12.03 16:30:19;Buy;0.04;AUDCAD;0.8993;2021.12.07 07:00:00;0.9007;;-0.28;4.4
2021.12.03 17:00:22;Buy;0.04;AUDCAD;0.89915;2021.12.07 05:45:24;0.90047;;-0.28;4.14
2021.12.03 17:30:00;Buy;0.04;AUDCAD;0.89796;2021.12.06 17:45:00;0.90147;;-0.14;10.98
2021.12.03 16:30:17;Buy;0.04;AUDCAD;0.8993;2021.12.06 16:00:00;0.90123;;-0.14;6.03
2021.12.03 22:00:00;Sell;0.01;EURGBP;0.85493;2021.12.06 14:00:00;0.85056;;-0.01;5.8
2021.12.03 19:15:05;Buy;0.05;AUDNZD;1.03838;2021.12.06 02:45:01;1.0397;;-0.1;4.45
2021.12.03 21:30:02;Buy;0.05;AUDNZD;1.03737;2021.12.06 02:42:11;1.03983;;-0.1;8.29
2021.11.30 18:45:00;Sell;0.01;EURGBP;0.85238;2021.12.03 00:15:51;0.85037;;-0.06;2.67
2021.11.30 11:30:00;Sell;0.01;EURCAD;1.45462;2021.12.03 00:05:01;1.44726;;-0.04;5.75
2021.11.30 12:45:01;Sell;0.01;EURGBP;0.85106;2021.12.02 19:15:00;0.84925;;-0.05;2.41
2021.11.30 12:45:01;Sell;0.01;EURGBP;0.85105;2021.12.02 18:15:01;0.84961;;-0.05;1.92
2021.11.30 12:45:02;Sell;0.01;EURGBP;0.85106;2021.12.02 12:00:11;0.85017;;-0.05;1.19
2021.11.26 17:30:02;Sell;0.01;EURGBP;0.84807;2021.12.02 11:15:06;0.85038;;-0.07;-3.08
2021.11.30 14:45:00;Sell;0.03;EURGBP;0.85132;2021.12.02 11:15:03;0.85033;;-0.16;3.95
2021.11.30 20:00:00;Sell;0.03;EURGBP;0.85267;2021.12.01 16:15:02;0.84953;;-0.04;12.57
2021.11.26 18:30:01;Sell;0.01;EURGBP;0.84937;2021.12.01 16:15:02;0.84954;;-0.03;-0.23
2021.11.26 17:30:03;Sell;0.01;EURGBP;0.84804;2021.12.01 14:30:01;0.84978;;-0.03;-2.32
2021.11.30 12:45:03;Sell;0.03;EURGBP;0.85107;2021.12.01 14:30:00;0.8498;;-0.04;5.08
2021.11.26 17:30:01;Sell;0.01;EURGBP;0.84806;2021.12.01 14:00:01;0.84985;;-0.03;-2.38
2021.11.30 12:45:00;Sell;0.03;EURGBP;0.85105;2021.12.01 14:00:00;0.8499;;-0.04;4.6
2021.11.26 17:30:02;Sell;0.01;EURGBP;0.84806;2021.11.29 11:15:04;0.8449;;-0.01;4.22
2021.11.26 17:30:03;Sell;0.01;EURGBP;0.84804;2021.11.29 10:00:12;0.84518;;-0.01;3.81
2021.11.26 16:45:00;Sell;0.01;EURCAD;1.44317;2021.11.29 09:30:02;1.43533;;-0.01;6.16
2021.11.26 18:30:00;Sell;0.03;EURGBP;0.84937;2021.11.29 09:00:07;0.8454;;-0.04;15.88
2021.11.26 10:30:00;Sell;0.01;EURGBP;0.84702;2021.11.29 09:00:07;0.84541;;-0.01;2.15
2021.11.26 16:15:01;Sell;0.01;EURCAD;1.44225;2021.11.29 09:00:00;1.43609;;-0.01;4.84
2021.11.26 22:45:03;Sell;0.01;GBPCAD;1.70696;2021.11.29 08:56:21;1.69893;;-0.02;6.3
2021.11.26 17:30:02;Sell;0.01;EURGBP;0.84807;2021.11.29 07:45:07;0.84582;;-0.01;3
2021.11.26 16:45:00;Sell;0.01;EURCAD;1.44313;2021.11.29 01:13:03;1.43801;;-0.01;4.02
2021.11.26 17:30:00;Sell;0.03;EURGBP;0.84805;2021.11.29 01:12:28;0.84621;;-0.04;7.36
2021.11.26 10:15:01;Sell;0.01;EURGBP;0.8459;2021.11.29 01:12:28;0.84621;;-0.01;-0.41
2021.11.25 15:00:00;Buy;0.04;NZDCAD;0.86744;2021.11.26 17:15:03;0.87171;;-0.05;13.35
2021.11.24 19:00:00;Buy;0.11;NZDCAD;0.86965;2021.11.26 14:10:46;0.87133;;-0.55;14.47
